grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
297,0.31558543887,河网密,dem,年均降,0.08899299,0.068910815,0.024134632
298,0.816976522611,河网密,dem,暴雨天,0.21552381,0.036026377,0.03509776
299,0.533175136925,河网密,年均降,dem,0.08667064,0.034612525,0.032646492
300,0.619248588223,dem,土壤渗,年均降,0.041501354,0.02901651,0.016190039
301,0.431416272871,河网密,dem,年均降,0.08038588,0.050974112,0.031857643
302,0.365301179984,dem,年均降,河网密,0.054424018,0.052036658,0.028653715
303,0.45339639374,河网密,村庄分,坡度,0.084009126,0.045935083,0.028018568
304,0.638256941945,河网密,土壤渗,年均降,0.16110356,0.03331878,0.019667795
305,0.458238347749,河网密,dem,暴雨天,0.08749794,0.02600795,0.009291293
306,0.664984041994,河网密,暴雨天,dem,0.10315184,0.043052103,0.029627819
307,0.279175727082,河网密,dem,年均降,0.09896622,0.07787032,0.046409763
308,0.632410190815,河网密,土壤渗,dem,0.09971578,0.019114293,0.018551618
309,0.52197971743,河网密,dem,暴雨天,0.114929505,0.061488345,0.024923613
310,0.466706277418,dem,年均降,河网密,0.043858785,0.029248102,0.028156687
311,0.403526590383,河网密,年均降,dem,0.1002641,0.030025007,0.024513861
312,0.65644544363,dem,土壤渗,年均降,0.048331473,0.037692912,0.020327533
313,0.665933977474,河网密,dem,暴雨天,0.089052685,0.033082344,0.02587211
314,0.658636368503,河网密,dem,土壤渗,0.0927165,0.031344503,0.023376621
315,0.653277904042,暴雨天,dem,村庄分,0.0552375,0.033335753,0.011963874
316,0.315146652874,河网密,dem,暴雨天,0.08946066,0.05597882,0.028926937
317,0.593001060742,河网密,土壤渗,dem,0.07639393,0.029051416,0.027881902
318,0.460372678258,河网密,年均降,土壤渗,0.0692867,0.05527438,0.030193847
319,0.728032928525,河网密,dem,土壤渗,0.063393794,0.045534227,0.03134632
320,0.586981893571,河网密,dem,年均降,0.077266686,0.048536677,0.04824884
321,0.539607795556,dem,河网密,委占比,0.020489646,0.0183797,0.015865667
322,0.411606261307,dem,行洪能,河网密,0.049735226,0.018072583,0.01698182
323,0.453011521336,dem,河网密,暴雨天,0.039390568,0.020409653,0.018761799
324,0.464789489491,暴雨天,dem,年均降,0.06376374,0.051572055,0.03960606
325,0.459582519802,dem,河网密,年均降,0.04929376,0.021877786,0.01931836
326,0.505466916344,河网密,dem,土壤渗,0.08870238,0.030840293,0.030734314
327,0.721835553153,河网密,dem,村庄分,0.18255432,0.0285439,0.019329978
328,0.539671960941,dem,土壤渗,暴雨天,0.036768742,0.025598824,0.018637922
329,0.154623767684,河网密,土壤渗,dem,0.120078854,0.105512425,0.085725985
330,0.714922943884,河网密,村庄分,dem,0.081379496,0.04343821,0.025539385
331,0.523060074769,河网密,土壤渗,dem,0.082464986,0.029880121,0.022942279
332,0.374313945613,河网密,dem,年均降,0.08540908,0.05493047,0.03787258
333,0.42558075894,河网密,行洪能,年均降,0.027504018,0.023661288,0.019882161
334,0.426081866026,河网密,年均降,土壤渗,0.10299729,0.034036525,0.027056746
335,0.371646131612,河网密,dem,暴雨天,0.09013014,0.051189598,0.012837113
336,0.315453902256,河网密,dem,暴雨天,0.09081292,0.062307794,0.032794748
337,0.508324166221,河网密,暴雨天,dem,0.079444654,0.027974121,0.024221696
338,0.585342654019,河网密,dem,年均降,0.10679265,0.024277708,0.018508533
339,0.548866829104,河网密,dem,年均降,0.093897335,0.046499487,0.042694405
340,0.449874053809,河网密,dem,年均降,0.092433624,0.028645303,0.019528631
341,0.72768883912,dem,河网密,委占比,0.07711547,0.07664101,0.03327823
342,0.587973680871,河网密,土壤渗,dem,0.08056532,0.038967546,0.029571233
343,0.475176655237,河网密,暴雨天,年均降,0.07681755,0.035684574,0.035070997
344,0.36809667871,河网密,dem,年均降,0.0847053,0.0718781,0.04734509
345,0.53285201719,河网密,dem,土壤渗,0.095430754,0.038996723,0.031118184
346,0.545136922237,dem,河网密,土壤渗,0.040640432,0.038292445,0.028145984
347,0.348212867483,河网密,dem,暴雨天,0.094852224,0.05473222,0.015229912
